position,DM
passes_completed,0.2936936936936937
passes,0.3837837837837838
dribbles_completed,0.032432432432432434
dribbles,0.04684684684684685
passes_completed_short,0.13873873873873874
passes_short,0.16396396396396395
passes_completed_medium,0.10270270270270271
passes_medium,0.12072072072072072
passes_completed_long,0.05045045045045045
passes_long,0.07567567567567568
passes_total_distance,5.789189189189189
passes_free_kicks,0.005405405405405406
through_balls,0.0
passes_pressure,0.08288288288288288
passes_switches,0.02702702702702703
crosses,0.010810810810810811
corner_kicks,0.0
passes_intercepted,0.012612612612612612
passes_blocked,0.023423423423423424
dispossessed,0.01981981981981982
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.016216216216216217
shots_on_target,0.007207207207207207
sca,0.02702702702702703
gca,0.0018018018018018018
xg,0.0023423423423423423
crosses_into_penalty_area,0.0036036036036036037
passes_into_final_third,0.012612612612612612
passes_into_penalty_area,0.018018018018018018
progressive_passes,0.04144144144144144
carry_progressive_distance,2.2216216216216216
assisted_shots,0.012612612612612612
fouled,0.04684684684684685
pens_won,0.0
tackles,0.018018018018018018
interceptions,0.007207207207207207
blocks,0.03063063063063063
tackles_won,0.014414414414414415
dribble_tackles,0.007207207207207207
dribbles_vs,0.03423423423423423
pressures,0.31891891891891894
pressure_regains,0.07927927927927927
clearances,0.010810810810810811
errors,0.0
aerials_won,0.010810810810810811
aerials_lost,0.01981981981981982
ball_recoveries,0.08648648648648649
pens_conceded,0.0
fouls,0.03783783783783784
cards_yellow_red,0.0
