position,DM
passes_completed,0.5945370011623402
passes,0.6774506005424255
dribbles_completed,0.00581170089112747
dribbles,0.008911274699728787
passes_completed_short,0.22220069740410694
passes_short,0.24583494769469197
passes_completed_medium,0.2820612165827199
passes_medium,0.3136381247578458
passes_completed_long,0.08194498256489732
passes_long,0.10034870205346764
passes_total_distance,11.502130956993414
passes_free_kicks,0.01820999612553274
through_balls,0.0013560635412630763
passes_pressure,0.10073614877954282
passes_switches,0.013560635412630763
crosses,0.0030995738086013174
corner_kicks,0.0003874467260751647
passes_intercepted,0.011429678419217357
passes_blocked,0.008717551336691205
dispossessed,0.007942657884540875
goals,0.00019372336303758234
assists,0.0009686168151879117
pens_made,0.0
pens_att,0.0
shots_total,0.007555211158465711
shots_on_target,0.0015497869043006587
sca,0.02169701666020922
gca,0.001743510267338241
xg,0.00046493607129019764
crosses_into_penalty_area,0.0003874467260751647
passes_into_final_third,0.07012785741960481
passes_into_penalty_area,0.007555211158465711
progressive_passes,0.08058891902363426
carry_progressive_distance,1.2592018597442851
assisted_shots,0.011042231693142193
fouled,0.009686168151879117
pens_won,0.0
tackles,0.03971328942270438
interceptions,0.019566059666795817
blocks,0.013948082138705927
tackles_won,0.02673382409918636
dribble_tackles,0.013948082138705927
dribbles_vs,0.04416892677256877
pressures,0.23421154591243704
pressure_regains,0.08155753583882216
clearances,0.024602867105772957
errors,0.00019372336303758234
aerials_won,0.02169701666020922
aerials_lost,0.011042231693142193
ball_recoveries,0.1555598605191786
pens_conceded,0.0
fouls,0.020340953118946146
cards_yellow_red,0.00019372336303758234
