position,FW
minutes,417.0
passes_completed,0.1366906474820144
passes,0.19904076738609114
dribbles_completed,0.011990407673860911
dribbles,0.016786570743405275
passes_completed_short,0.07913669064748201
passes_short,0.1079136690647482
passes_completed_medium,0.047961630695443645
passes_medium,0.07434052757793765
passes_completed_long,0.009592326139088728
passes_long,0.009592326139088728
passes_total_distance,2.2014388489208634
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,0.050359712230215826
passes_switches,0.002398081534772182
crosses,0.004796163069544364
corner_kicks,0.0
passes_intercepted,0.002398081534772182
passes_blocked,0.004796163069544364
dispossessed,0.011990407673860911
goals,0.002398081534772182
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.02158273381294964
shots_on_target,0.004796163069544364
sca,0.02158273381294964
gca,0.0
xg,0.0009592326139088729
crosses_into_penalty_area,0.002398081534772182
passes_into_final_third,0.011990407673860911
passes_into_penalty_area,0.014388489208633094
progressive_passes,0.023980815347721823
carry_progressive_distance,0.3069544364508393
assisted_shots,0.007194244604316547
fouled,0.009592326139088728
pens_won,0.0
tackles,0.002398081534772182
interceptions,0.002398081534772182
blocks,0.009592326139088728
tackles_won,0.0
dribble_tackles,0.002398081534772182
dribbles_vs,0.019184652278177457
pressures,0.2038369304556355
pressure_regains,0.047961630695443645
clearances,0.009592326139088728
errors,0.0
aerials_won,0.03357314148681055
aerials_lost,0.02158273381294964
ball_recoveries,0.02877697841726619
pens_conceded,0.0
fouls,0.011990407673860911
cards_yellow_red,0.0
