position,RW
minutes,2233.0
passes_completed,0.4917151813703538
passes,0.6188983430362741
dribbles_completed,0.02373488580385132
dribbles,0.04120017913121361
passes_completed_short,0.31392745185848636
passes_short,0.3470667263770712
passes_completed_medium,0.13121361397223466
passes_medium,0.16659202866099418
passes_completed_long,0.0380653828929691
passes_long,0.06986117330944917
passes_total_distance,7.430810568741603
passes_free_kicks,0.0026869682042095834
through_balls,0.0026869682042095834
passes_pressure,0.10658307210031348
passes_switches,0.020152261531571878
crosses,0.04075235109717868
corner_kicks,0.0049261083743842365
passes_intercepted,0.010747872816838333
passes_blocked,0.025526197939991044
dispossessed,0.03134796238244514
goals,0.0022391401701746527
assists,0.0035826242722794446
pens_made,0.0
pens_att,0.0
shots_total,0.013882669055082848
shots_on_target,0.006269592476489028
sca,0.03851321092700403
gca,0.0049261083743842365
xg,0.0019256605463502015
crosses_into_penalty_area,0.009404388714733543
passes_into_final_third,0.027317510076130765
passes_into_penalty_area,0.026421854008060904
progressive_passes,0.04657411553963278
carry_progressive_distance,1.9108822212270489
assisted_shots,0.021495745633676667
fouled,0.02328705776981639
pens_won,0.0008956560680698612
tackles,0.025974025974025976
interceptions,0.010300044782803403
blocks,0.01567398119122257
tackles_won,0.017465293327362293
dribble_tackles,0.006717420510523959
dribbles_vs,0.025526197939991044
pressures,0.30228392297357815
pressure_regains,0.07657859381997313
clearances,0.0044782803403493054
errors,0.0008956560680698612
aerials_won,0.0035826242722794446
aerials_lost,0.006269592476489028
ball_recoveries,0.07254814151365875
pens_conceded,0.0
fouls,0.02418271383788625
cards_yellow_red,0.0004478280340349306
