position,WB
minutes,6932.0
passes_completed,3036.0
passes,4018.0
dribbles_completed,142.0
dribbles,236.0
passes_completed_short,1346.0
passes_short,1576.0
passes_completed_medium,1211.0
passes_medium,1550.0
passes_completed_long,438.0
passes_long,737.0
passes_total_distance,57186.0
passes_free_kicks,28.0
through_balls,8.0
passes_pressure,775.0
passes_switches,157.0
crosses,269.0
corner_kicks,6.0
passes_intercepted,114.0
passes_blocked,133.0
dispossessed,107.0
goals,7.0
assists,9.0
pens_made,1.0
pens_att,1.0
shots_total,62.0
shots_on_target,19.0
sca,227.0
gca,25.0
xg,6.0
crosses_into_penalty_area,64.0
passes_into_final_third,195.0
passes_into_penalty_area,132.0
progressive_passes,324.0
carry_progressive_distance,14776.0
assisted_shots,110.0
fouled,85.0
pens_won,1.0
tackles,160.0
interceptions,86.0
blocks,137.0
tackles_won,109.0
dribble_tackles,66.0
dribbles_vs,238.0
pressures,1335.0
pressure_regains,415.0
clearances,109.0
errors,1.0
aerials_won,80.0
aerials_lost,44.0
ball_recoveries,740.0
pens_conceded,2.0
fouls,118.0
cards_yellow_red,1.0
