position,CM
minutes,2581.0
passes_completed,1081.0
passes,1262.0
dribbles_completed,27.0
dribbles,49.0
passes_completed_short,558.0
passes_short,618.0
passes_completed_medium,407.0
passes_medium,472.0
passes_completed_long,98.0
passes_long,131.0
passes_total_distance,17872.0
passes_free_kicks,13.0
through_balls,5.0
passes_pressure,201.0
passes_switches,18.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,22.0
passes_blocked,20.0
dispossessed,30.0
goals,4.0
assists,2.0
pens_made,2.0
pens_att,3.0
shots_total,37.0
shots_on_target,13.0
sca,60.0
gca,5.0
xg,6.5
crosses_into_penalty_area,0.0
passes_into_final_third,106.0
passes_into_penalty_area,15.0
progressive_passes,119.0
carry_progressive_distance,2899.0
assisted_shots,30.0
fouled,46.0
pens_won,2.0
tackles,52.0
interceptions,10.0
blocks,36.0
tackles_won,38.0
dribble_tackles,17.0
dribbles_vs,72.0
pressures,622.0
pressure_regains,155.0
clearances,48.0
errors,1.0
aerials_won,42.0
aerials_lost,49.0
ball_recoveries,258.0
pens_conceded,0.0
fouls,64.0
cards_yellow_red,0.0
