position,FW
passes_completed,0.21577099648933298
passes,0.3237915203888739
dribbles_completed,0.009181744531460978
dribbles,0.01917364299216851
passes_completed_short,0.12989467998919796
passes_short,0.17229273561976777
passes_completed_medium,0.06427221172022685
passes_medium,0.10153929246556846
passes_completed_long,0.015933027275182286
passes_long,0.026465028355387523
passes_total_distance,3.246556845800702
passes_free_kicks,0.0
through_balls,0.001080205238995409
passes_pressure,0.09235754793410748
passes_switches,0.00594112881447475
crosses,0.008641641911963273
corner_kicks,0.00027005130974885227
passes_intercepted,0.006751282743721307
passes_blocked,0.01539292465568458
dispossessed,0.018093437753173104
goals,0.004860923575479341
assists,0.0013502565487442614
pens_made,0.001080205238995409
pens_att,0.0013502565487442614
shots_total,0.035376721577099646
shots_on_target,0.012152308938698352
sca,0.027005130974885227
gca,0.0032406157169862274
xg,0.00491493383742911
crosses_into_penalty_area,0.0016203078584931137
passes_into_final_third,0.01890359168241966
passes_into_penalty_area,0.00594112881447475
progressive_passes,0.018363489062921956
carry_progressive_distance,0.7307588441803943
assisted_shots,0.013772616797191467
fouled,0.017823386443424252
pens_won,0.00027005130974885227
tackles,0.004050769646232784
interceptions,0.001890359168241966
blocks,0.011342155009451797
tackles_won,0.0024304617877396704
dribble_tackles,0.0016203078584931137
dribbles_vs,0.009181744531460978
pressures,0.18309478800972184
pressure_regains,0.046718876586551446
clearances,0.00945179584120983
errors,0.0
aerials_won,0.05157980016203079
aerials_lost,0.049959492303537675
ball_recoveries,0.03888738860383473
pens_conceded,0.0
fouls,0.022414258709154738
cards_yellow_red,0.0
