position,LW
minutes,8336.0
passes_completed,1597.0
passes,2288.0
dribbles_completed,70.0
dribbles,131.0
passes_completed_short,955.0
passes_short,1220.0
passes_completed_medium,514.0
passes_medium,742.0
passes_completed_long,78.0
passes_long,174.0
passes_total_distance,22892.0
passes_free_kicks,0.0
through_balls,5.0
passes_pressure,552.0
passes_switches,22.0
crosses,168.0
corner_kicks,2.0
passes_intercepted,65.0
passes_blocked,125.0
dispossessed,106.0
goals,67.0
assists,15.0
pens_made,10.0
pens_att,13.0
shots_total,261.0
shots_on_target,114.0
sca,177.0
gca,40.0
xg,60.099999999999994
crosses_into_penalty_area,23.0
passes_into_final_third,79.0
passes_into_penalty_area,94.0
progressive_passes,168.0
carry_progressive_distance,8772.0
assisted_shots,84.0
fouled,59.0
pens_won,2.0
tackles,69.0
interceptions,20.0
blocks,127.0
tackles_won,42.0
dribble_tackles,19.0
dribbles_vs,105.0
pressures,1600.0
pressure_regains,381.0
clearances,35.0
errors,0.0
aerials_won,75.0
aerials_lost,146.0
ball_recoveries,326.0
pens_conceded,0.0
fouls,46.0
cards_yellow_red,1.0
