position,GK
minutes,5542.0
passes_completed,2102.0
passes,2443.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,370.0
passes_short,373.0
passes_completed_medium,1024.0
passes_medium,1036.0
passes_completed_long,705.0
passes_long,1028.0
passes_total_distance,57000.0
passes_free_kicks,110.0
through_balls,1.0
passes_pressure,208.0
passes_switches,80.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,0.0
progressive_passes,7.0
carry_progressive_distance,4192.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,0.0
tackles_won,1.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,7.0
pressure_regains,1.0
clearances,4.0
errors,3.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,372.0
pens_conceded,1.0
fouls,1.0
cards_yellow_red,0.0
