position,DM
minutes,3526.0
passes_completed,1796.0
passes,2135.0
dribbles_completed,18.0
dribbles,24.0
passes_completed_short,678.0
passes_short,782.0
passes_completed_medium,819.0
passes_medium,915.0
passes_completed_long,265.0
passes_long,377.0
passes_total_distance,34842.0
passes_free_kicks,49.0
through_balls,0.0
passes_pressure,364.0
passes_switches,76.0
crosses,15.0
corner_kicks,21.0
passes_intercepted,41.0
passes_blocked,32.0
dispossessed,15.0
goals,2.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,7.0
sca,63.0
gca,8.0
xg,1.0999999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,170.0
passes_into_penalty_area,39.0
progressive_passes,202.0
carry_progressive_distance,3077.0
assisted_shots,29.0
fouled,22.0
pens_won,0.0
tackles,33.0
interceptions,14.0
blocks,76.0
tackles_won,19.0
dribble_tackles,12.0
dribbles_vs,47.0
pressures,646.0
pressure_regains,140.0
clearances,91.0
errors,0.0
aerials_won,37.0
aerials_lost,44.0
ball_recoveries,494.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
