position,LM
minutes,3403.0
passes_completed,850.0
passes,1190.0
dribbles_completed,76.0
dribbles,127.0
passes_completed_short,458.0
passes_short,549.0
passes_completed_medium,303.0
passes_medium,414.0
passes_completed_long,74.0
passes_long,171.0
passes_total_distance,14138.0
passes_free_kicks,9.0
through_balls,4.0
passes_pressure,252.0
passes_switches,38.0
crosses,120.0
corner_kicks,6.0
passes_intercepted,27.0
passes_blocked,55.0
dispossessed,75.0
goals,6.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,52.0
shots_on_target,16.0
sca,88.0
gca,13.0
xg,5.300000000000001
crosses_into_penalty_area,22.0
passes_into_final_third,46.0
passes_into_penalty_area,66.0
progressive_passes,115.0
carry_progressive_distance,5618.0
assisted_shots,44.0
fouled,55.0
pens_won,0.0
tackles,41.0
interceptions,20.0
blocks,52.0
tackles_won,28.0
dribble_tackles,12.0
dribbles_vs,48.0
pressures,752.0
pressure_regains,156.0
clearances,25.0
errors,0.0
aerials_won,62.0
aerials_lost,59.0
ball_recoveries,224.0
pens_conceded,0.0
fouls,41.0
cards_yellow_red,0.0
