position,RM
passes_completed,0.17632241813602015
passes,0.30730478589420657
dribbles_completed,0.003778337531486146
dribbles,0.011335012594458438
passes_completed_short,0.10201511335012595
passes_short,0.1486146095717884
passes_completed_medium,0.05667506297229219
passes_medium,0.09445843828715365
passes_completed_long,0.013853904282115869
passes_long,0.03904282115869018
passes_total_distance,2.72544080604534
passes_free_kicks,0.0
through_balls,0.0012594458438287153
passes_pressure,0.07808564231738035
passes_switches,0.003778337531486146
crosses,0.013853904282115869
corner_kicks,0.0
passes_intercepted,0.011335012594458438
passes_blocked,0.0163727959697733
dispossessed,0.007556675062972292
goals,0.0025188916876574307
assists,0.0012594458438287153
pens_made,0.0
pens_att,0.0
shots_total,0.021410579345088162
shots_on_target,0.005037783375314861
sca,0.006297229219143577
gca,0.0012594458438287153
xg,0.0016372795969773304
crosses_into_penalty_area,0.0012594458438287153
passes_into_final_third,0.020151133501259445
passes_into_penalty_area,0.0012594458438287153
progressive_passes,0.0327455919395466
carry_progressive_distance,0.9760705289672544
assisted_shots,0.0012594458438287153
fouled,0.018891687657430732
pens_won,0.0
tackles,0.02518891687657431
interceptions,0.011335012594458438
blocks,0.015113350125944584
tackles_won,0.010075566750629723
dribble_tackles,0.010075566750629723
dribbles_vs,0.012594458438287154
pressures,0.10831234256926953
pressure_regains,0.021410579345088162
clearances,0.022670025188916875
errors,0.0
aerials_won,0.031486146095717885
aerials_lost,0.0163727959697733
ball_recoveries,0.06423173803526448
pens_conceded,0.0
fouls,0.011335012594458438
cards_yellow_red,0.0
