position,LB
minutes,6437.0
passes_completed,3798.0
passes,4547.0
dribbles_completed,44.0
dribbles,63.0
passes_completed_short,1594.0
passes_short,1720.0
passes_completed_medium,1654.0
passes_medium,1878.0
passes_completed_long,525.0
passes_long,853.0
passes_total_distance,73455.0
passes_free_kicks,72.0
through_balls,8.0
passes_pressure,750.0
passes_switches,204.0
crosses,154.0
corner_kicks,11.0
passes_intercepted,57.0
passes_blocked,109.0
dispossessed,38.0
goals,1.0
assists,3.0
pens_made,1.0
pens_att,2.0
shots_total,55.0
shots_on_target,12.0
sca,108.0
gca,5.0
xg,2.4
crosses_into_penalty_area,38.0
passes_into_final_third,306.0
passes_into_penalty_area,74.0
progressive_passes,294.0
carry_progressive_distance,11256.0
assisted_shots,47.0
fouled,49.0
pens_won,0.0
tackles,112.0
interceptions,56.0
blocks,131.0
tackles_won,65.0
dribble_tackles,45.0
dribbles_vs,86.0
pressures,837.0
pressure_regains,249.0
clearances,164.0
errors,1.0
aerials_won,68.0
aerials_lost,62.0
ball_recoveries,611.0
pens_conceded,1.0
fouls,64.0
cards_yellow_red,1.0
