position,LM
minutes,499.0
passes_completed,0.3527054108216433
passes,0.4849699398797595
dribbles_completed,0.018036072144288578
dribbles,0.03406813627254509
passes_completed_short,0.17234468937875752
passes_short,0.19238476953907815
passes_completed_medium,0.13827655310621242
passes_medium,0.17234468937875752
passes_completed_long,0.04008016032064128
passes_long,0.10220440881763528
passes_total_distance,6.3346693386773545
passes_free_kicks,0.01002004008016032
through_balls,0.0
passes_pressure,0.08617234468937876
passes_switches,0.014028056112224449
crosses,0.04609218436873747
corner_kicks,0.028056112224448898
passes_intercepted,0.004008016032064128
passes_blocked,0.026052104208416832
dispossessed,0.012024048096192385
goals,0.004008016032064128
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.03206412825651302
shots_on_target,0.01002004008016032
sca,0.03406813627254509
gca,0.002004008016032064
xg,0.0016032064128256513
crosses_into_penalty_area,0.006012024048096192
passes_into_final_third,0.03406813627254509
passes_into_penalty_area,0.01603206412825651
progressive_passes,0.06012024048096192
carry_progressive_distance,1.3266533066132264
assisted_shots,0.018036072144288578
fouled,0.01002004008016032
pens_won,0.0
tackles,0.014028056112224449
interceptions,0.006012024048096192
blocks,0.006012024048096192
tackles_won,0.01002004008016032
dribble_tackles,0.0
dribbles_vs,0.008016032064128256
pressures,0.17635270541082165
pressure_regains,0.04208416833667335
clearances,0.008016032064128256
errors,0.0
aerials_won,0.01002004008016032
aerials_lost,0.014028056112224449
ball_recoveries,0.07214428857715431
pens_conceded,0.0
fouls,0.022044088176352707
cards_yellow_red,0.0
