position,GK
passes_completed,0.24274406332453827
passes,0.3277421786656615
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.031473803241613266
passes_short,0.031473803241613266
passes_completed_medium,0.10214851111948738
passes_medium,0.10422163588390501
passes_completed_long,0.10799095363739163
passes_long,0.19072747832642292
passes_total_distance,7.842065586128911
passes_free_kicks,0.024500565397663022
through_balls,0.00018846588767433095
passes_pressure,0.03279306445533359
passes_switches,0.010931021485111195
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0018846588767433095
passes_blocked,0.00018846588767433095
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0007538635506973238
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.003769317753486619
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,0.46645307199396907
assisted_shots,0.00018846588767433095
fouled,0.0022615906520919715
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.00018846588767433095
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0005653976630229929
pressures,0.0024500565397663023
pressure_regains,0.0011307953260459858
clearances,0.00018846588767433095
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.06407840180927252
pens_conceded,0.00018846588767433095
fouls,0.0003769317753486619
cards_yellow_red,0.0
