position,CB
minutes,2103.0
passes_completed,738.0
passes,986.0
dribbles_completed,3.0
dribbles,7.0
passes_completed_short,220.0
passes_short,256.0
passes_completed_medium,406.0
passes_medium,494.0
passes_completed_long,103.0
passes_long,208.0
passes_total_distance,15278.0
passes_free_kicks,20.0
through_balls,0.0
passes_pressure,108.0
passes_switches,20.0
crosses,26.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,28.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,11.0
gca,0.0
xg,0.7000000000000001
crosses_into_penalty_area,5.0
passes_into_final_third,61.0
passes_into_penalty_area,7.0
progressive_passes,68.0
carry_progressive_distance,1521.0
assisted_shots,5.0
fouled,19.0
pens_won,0.0
tackles,23.0
interceptions,24.0
blocks,48.0
tackles_won,14.0
dribble_tackles,13.0
dribbles_vs,30.0
pressures,244.0
pressure_regains,71.0
clearances,38.0
errors,0.0
aerials_won,3.0
aerials_lost,9.0
ball_recoveries,158.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
