position,RW
minutes,1891.0
passes_completed,0.29508196721311475
passes,0.39291380222104705
dribbles_completed,0.04389212057112639
dribbles,0.06557377049180328
passes_completed_short,0.15441565309360128
passes_short,0.18561607615018508
passes_completed_medium,0.11263881544156532
passes_medium,0.14489687995769435
passes_completed_long,0.02168164992067689
passes_long,0.03860391327340032
passes_total_distance,4.83765203595981
passes_free_kicks,0.0021152829190904283
through_balls,0.0026441036488630354
passes_pressure,0.10100475938656796
passes_switches,0.015864621893178214
crosses,0.028556319407720784
corner_kicks,0.0015864621893178213
passes_intercepted,0.014278159703860392
passes_blocked,0.01956636700158646
dispossessed,0.030142781597038603
goals,0.0015864621893178213
assists,0.0031729243786356425
pens_made,0.0
pens_att,0.0
shots_total,0.019037546271813855
shots_on_target,0.006874669487043892
sca,0.04283447911158118
gca,0.007403490216816499
xg,0.0014278159703860391
crosses_into_penalty_area,0.0031729243786356425
passes_into_final_third,0.01269169751454257
passes_into_penalty_area,0.012162876784769964
progressive_passes,0.026441036488630356
carry_progressive_distance,3.2332099418297195
assisted_shots,0.01850872554204125
fouled,0.019037546271813855
pens_won,0.0005288207297726071
tackles,0.007932310946589107
interceptions,0.006345848757271285
blocks,0.006345848757271285
tackles_won,0.005288207297726071
dribble_tackles,0.0010576414595452142
dribbles_vs,0.009518773135906928
pressures,0.11739820200951877
pressure_regains,0.03120042305658382
clearances,0.0015864621893178213
errors,0.0
aerials_won,0.004230565838180857
aerials_lost,0.005288207297726071
ball_recoveries,0.06610259122157588
pens_conceded,0.0
fouls,0.004230565838180857
cards_yellow_red,0.0
