position,GK
passes_completed,0.3224171539961014
passes,0.4512020792722547
dribbles_completed,0.0001299545159194282
dribbles,0.0001299545159194282
passes_completed_short,0.0304093567251462
passes_short,0.030669265756985056
passes_completed_medium,0.144769330734243
passes_medium,0.14632878492527615
passes_completed_long,0.14710851202079273
passes_long,0.2738141650422352
passes_total_distance,10.901624431448992
passes_free_kicks,0.02599090318388564
through_balls,0.0
passes_pressure,0.03755685510071475
passes_switches,0.013515269655620533
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0009096816114359974
passes_blocked,0.0016894087069525667
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0011695906432748538
gca,0.0001299545159194282
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.005198180636777128
passes_into_penalty_area,0.0001299545159194282
progressive_passes,0.0002599090318388564
carry_progressive_distance,0.6311890838206627
assisted_shots,0.0002599090318388564
fouled,0.0016894087069525667
pens_won,0.0
tackles,0.0001299545159194282
interceptions,0.0
blocks,0.0001299545159194282
tackles_won,0.0001299545159194282
dribble_tackles,0.0001299545159194282
dribbles_vs,0.0003898635477582846
pressures,0.0011695906432748538
pressure_regains,0.0005198180636777127
clearances,0.0003898635477582846
errors,0.0001299545159194282
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.06458739441195581
pens_conceded,0.0
fouls,0.0002599090318388564
cards_yellow_red,0.0
