position,AM
passes_completed,0.1894150417827298
passes,0.2618384401114206
dribbles_completed,0.005571030640668524
dribbles,0.011142061281337047
passes_completed_short,0.07799442896935933
passes_short,0.10584958217270195
passes_completed_medium,0.08913649025069638
passes_medium,0.11420612813370473
passes_completed_long,0.022284122562674095
passes_long,0.027855153203342618
passes_total_distance,3.6239554317548746
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,0.04735376044568245
passes_switches,0.016713091922005572
crosses,0.011142061281337047
corner_kicks,0.0
passes_intercepted,0.008356545961002786
passes_blocked,0.016713091922005572
dispossessed,0.022284122562674095
goals,0.002785515320334262
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.016713091922005572
shots_on_target,0.005571030640668524
sca,0.025069637883008356
gca,0.0
xg,0.001671309192200557
crosses_into_penalty_area,0.0
passes_into_final_third,0.022284122562674095
passes_into_penalty_area,0.016713091922005572
progressive_passes,0.05013927576601671
carry_progressive_distance,0.8384401114206128
assisted_shots,0.013927576601671309
fouled,0.005571030640668524
pens_won,0.0
tackles,0.016713091922005572
interceptions,0.002785515320334262
blocks,0.011142061281337047
tackles_won,0.013927576601671309
dribble_tackles,0.005571030640668524
dribbles_vs,0.016713091922005572
pressures,0.15877437325905291
pressure_regains,0.04456824512534819
clearances,0.002785515320334262
errors,0.0
aerials_won,0.0
aerials_lost,0.011142061281337047
ball_recoveries,0.03899721448467967
pens_conceded,0.0
fouls,0.008356545961002786
cards_yellow_red,0.0
