position,GK
minutes,8730.0
passes_completed,3002.0
passes,3997.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,746.0
passes_short,749.0
passes_completed_medium,1290.0
passes_medium,1315.0
passes_completed_long,927.0
passes_long,1889.0
passes_total_distance,81661.0
passes_free_kicks,285.0
through_balls,2.0
passes_pressure,376.0
passes_switches,96.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,6.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,9.0
gca,2.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,49.0
passes_into_penalty_area,1.0
progressive_passes,3.0
carry_progressive_distance,5199.0
assisted_shots,4.0
fouled,21.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,8.0
pressure_regains,2.0
clearances,5.0
errors,3.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,645.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
