position,FW
minutes,622.0
passes_completed,109.0
passes,161.0
dribbles_completed,10.0
dribbles,15.0
passes_completed_short,60.0
passes_short,69.0
passes_completed_medium,34.0
passes_medium,56.0
passes_completed_long,9.0
passes_long,19.0
passes_total_distance,1766.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,44.0
passes_switches,6.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,10.0
dispossessed,25.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,1.0
shots_total,16.0
shots_on_target,4.0
sca,15.0
gca,4.0
xg,2.5
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,2.0
progressive_passes,10.0
carry_progressive_distance,504.0
assisted_shots,7.0
fouled,11.0
pens_won,0.0
tackles,13.0
interceptions,2.0
blocks,8.0
tackles_won,8.0
dribble_tackles,3.0
dribbles_vs,13.0
pressures,180.0
pressure_regains,33.0
clearances,7.0
errors,0.0
aerials_won,20.0
aerials_lost,33.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,31.0
cards_yellow_red,0.0
