position,RB
minutes,483.0
passes_completed,142.0
passes,207.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,69.0
passes_short,77.0
passes_completed_medium,53.0
passes_medium,71.0
passes_completed_long,19.0
passes_long,52.0
passes_total_distance,2559.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,42.0
passes_switches,4.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,14.0
passes_into_penalty_area,2.0
progressive_passes,8.0
carry_progressive_distance,472.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,16.0
interceptions,6.0
blocks,6.0
tackles_won,12.0
dribble_tackles,9.0
dribbles_vs,11.0
pressures,77.0
pressure_regains,24.0
clearances,12.0
errors,1.0
aerials_won,5.0
aerials_lost,4.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
