position,LM
passes_completed,0.19252691576947434
passes,0.2824572514249525
dribbles_completed,0.008866371120962635
dribbles,0.022799240025332488
passes_completed_short,0.12412919569347688
passes_short,0.14756174794173527
passes_completed_medium,0.04939835338822039
passes_medium,0.08169727675744141
passes_completed_long,0.010766307789740342
passes_long,0.03103229892336922
passes_total_distance,2.6377454084863836
passes_free_kicks,0.001266624445851805
through_balls,0.0006333122229259025
passes_pressure,0.06333122229259025
passes_switches,0.007599746675110829
crosses,0.02089930335655478
corner_kicks,0.0031665611146295125
passes_intercepted,0.006966434452184927
passes_blocked,0.014566181127295756
dispossessed,0.024065864471184292
goals,0.001266624445851805
assists,0.0006333122229259025
pens_made,0.0
pens_att,0.0
shots_total,0.015832805573147563
shots_on_target,0.006333122229259025
sca,0.018999366687777075
gca,0.001266624445851805
xg,0.00240658644711843
crosses_into_penalty_area,0.0006333122229259025
passes_into_final_third,0.010766307789740342
passes_into_penalty_area,0.006333122229259025
progressive_passes,0.016466117796073463
carry_progressive_distance,1.1196960101329956
assisted_shots,0.010766307789740342
fouled,0.010766307789740342
pens_won,0.0
tackles,0.013299556681443952
interceptions,0.0037998733375554147
blocks,0.014566181127295756
tackles_won,0.008866371120962635
dribble_tackles,0.0031665611146295125
dribbles_vs,0.02089930335655478
pressures,0.3147561747941735
pressure_regains,0.07346421785940468
clearances,0.006333122229259025
errors,0.0
aerials_won,0.00253324889170361
aerials_lost,0.013299556681443952
ball_recoveries,0.07156428119062698
pens_conceded,0.0
fouls,0.015832805573147563
cards_yellow_red,0.0
