position,DM
minutes,957.0
passes_completed,311.0
passes,376.0
dribbles_completed,12.0
dribbles,20.0
passes_completed_short,148.0
passes_short,165.0
passes_completed_medium,147.0
passes_medium,169.0
passes_completed_long,15.0
passes_long,32.0
passes_total_distance,5037.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,48.0
passes_switches,2.0
crosses,1.0
corner_kicks,1.0
passes_intercepted,3.0
passes_blocked,10.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,9.0
gca,2.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,27.0
passes_into_penalty_area,3.0
progressive_passes,21.0
carry_progressive_distance,1042.0
assisted_shots,4.0
fouled,17.0
pens_won,0.0
tackles,34.0
interceptions,9.0
blocks,21.0
tackles_won,23.0
dribble_tackles,12.0
dribbles_vs,39.0
pressures,283.0
pressure_regains,67.0
clearances,12.0
errors,1.0
aerials_won,3.0
aerials_lost,7.0
ball_recoveries,93.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
