position,AM
minutes,4707.0
passes_completed,900.0
passes,1210.0
dribbles_completed,69.0
dribbles,116.0
passes_completed_short,525.0
passes_short,655.0
passes_completed_medium,290.0
passes_medium,391.0
passes_completed_long,52.0
passes_long,80.0
passes_total_distance,13191.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,316.0
passes_switches,20.0
crosses,58.0
corner_kicks,0.0
passes_intercepted,31.0
passes_blocked,54.0
dispossessed,103.0
goals,16.0
assists,7.0
pens_made,6.0
pens_att,7.0
shots_total,112.0
shots_on_target,37.0
sca,127.0
gca,16.0
xg,15.299999999999995
crosses_into_penalty_area,9.0
passes_into_final_third,52.0
passes_into_penalty_area,28.0
progressive_passes,58.0
carry_progressive_distance,3517.0
assisted_shots,49.0
fouled,108.0
pens_won,1.0
tackles,28.0
interceptions,19.0
blocks,31.0
tackles_won,19.0
dribble_tackles,7.0
dribbles_vs,37.0
pressures,751.0
pressure_regains,146.0
clearances,13.0
errors,0.0
aerials_won,46.0
aerials_lost,80.0
ball_recoveries,230.0
pens_conceded,0.0
fouls,63.0
cards_yellow_red,0.0
