position,LB
passes_completed,0.3809838230439089
passes,0.5130406074612083
dribbles_completed,0.013865962363816441
dribbles,0.034664905909541105
passes_completed_short,0.15714757345658634
passes_short,0.18190822053482997
passes_completed_medium,0.18157807857378672
passes_medium,0.23935292175635522
passes_completed_long,0.035985473753714095
passes_long,0.06602839220864971
passes_total_distance,6.905909541102674
passes_free_kicks,0.006932981181908221
through_balls,0.0003301419610432486
passes_pressure,0.07395179927368768
passes_switches,0.008253549026081214
crosses,0.02806206668867613
corner_kicks,0.0003301419610432486
passes_intercepted,0.008583690987124463
passes_blocked,0.023109937273027403
dispossessed,0.011554968636513702
goals,0.0003301419610432486
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0029712776493892373
shots_on_target,0.0013205678441729944
sca,0.01650709805216243
gca,0.0006602839220864972
xg,9.90425883129746e-05
crosses_into_penalty_area,0.005282271376691978
passes_into_final_third,0.030042918454935622
passes_into_penalty_area,0.00957411687025421
progressive_passes,0.04621987454605481
carry_progressive_distance,1.9805216242984482
assisted_shots,0.008253549026081214
fouled,0.01650709805216243
pens_won,0.0
tackles,0.01881809177946517
interceptions,0.008583690987124463
blocks,0.017827665896335426
tackles_won,0.011554968636513702
dribble_tackles,0.007923407065037967
dribbles_vs,0.01848794981842192
pressures,0.13898976559920767
pressure_regains,0.04456916474083856
clearances,0.022779795311984152
errors,0.0003301419610432486
aerials_won,0.014196104324859689
aerials_lost,0.013205678441729944
ball_recoveries,0.09739187850775834
pens_conceded,0.0003301419610432486
fouls,0.022119511389897657
cards_yellow_red,0.0
