position,RW
passes_completed,0.29591836734693877
passes,0.4005102040816326
dribbles_completed,0.007653061224489796
dribbles,0.015306122448979591
passes_completed_short,0.14030612244897958
passes_short,0.1760204081632653
passes_completed_medium,0.11224489795918367
passes_medium,0.14540816326530612
passes_completed_long,0.03316326530612245
passes_long,0.05612244897959184
passes_total_distance,5.168367346938775
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,0.04336734693877551
passes_switches,0.015306122448979591
crosses,0.017857142857142856
corner_kicks,0.0
passes_intercepted,0.01020408163265306
passes_blocked,0.02040816326530612
dispossessed,0.015306122448979591
goals,0.002551020408163265
assists,0.002551020408163265
pens_made,0.0
pens_att,0.0
shots_total,0.03826530612244898
shots_on_target,0.015306122448979591
sca,0.02806122448979592
gca,0.01020408163265306
xg,0.002551020408163265
crosses_into_penalty_area,0.0
passes_into_final_third,0.04591836734693878
passes_into_penalty_area,0.00510204081632653
progressive_passes,0.04591836734693878
carry_progressive_distance,1.0331632653061225
assisted_shots,0.01020408163265306
fouled,0.00510204081632653
pens_won,0.0
tackles,0.012755102040816327
interceptions,0.007653061224489796
blocks,0.012755102040816327
tackles_won,0.01020408163265306
dribble_tackles,0.00510204081632653
dribbles_vs,0.02040816326530612
pressures,0.16326530612244897
pressure_regains,0.04591836734693878
clearances,0.0
errors,0.0
aerials_won,0.01020408163265306
aerials_lost,0.007653061224489796
ball_recoveries,0.06377551020408163
pens_conceded,0.0
fouls,0.00510204081632653
cards_yellow_red,0.0
