position,CB
minutes,3848.0
passes_completed,1425.0
passes,2000.0
dribbles_completed,11.0
dribbles,21.0
passes_completed_short,520.0
passes_short,628.0
passes_completed_medium,681.0
passes_medium,875.0
passes_completed_long,208.0
passes_long,422.0
passes_total_distance,28075.0
passes_free_kicks,23.0
through_balls,1.0
passes_pressure,333.0
passes_switches,35.0
crosses,70.0
corner_kicks,0.0
passes_intercepted,33.0
passes_blocked,93.0
dispossessed,34.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,4.0
sca,65.0
gca,7.0
xg,0.7999999999999999
crosses_into_penalty_area,19.0
passes_into_final_third,108.0
passes_into_penalty_area,42.0
progressive_passes,180.0
carry_progressive_distance,4515.0
assisted_shots,26.0
fouled,60.0
pens_won,1.0
tackles,85.0
interceptions,35.0
blocks,91.0
tackles_won,48.0
dribble_tackles,30.0
dribbles_vs,78.0
pressures,564.0
pressure_regains,167.0
clearances,109.0
errors,3.0
aerials_won,27.0
aerials_lost,37.0
ball_recoveries,372.0
pens_conceded,0.0
fouls,44.0
cards_yellow_red,0.0
