position,LM
passes_completed,0.30144927536231886
passes,0.3826086956521739
dribbles_completed,0.028985507246376812
dribbles,0.057971014492753624
passes_completed_short,0.14782608695652175
passes_short,0.17101449275362318
passes_completed_medium,0.09855072463768116
passes_medium,0.11884057971014493
passes_completed_long,0.0463768115942029
passes_long,0.06086956521739131
passes_total_distance,5.255072463768116
passes_free_kicks,0.002898550724637681
through_balls,0.0
passes_pressure,0.10144927536231885
passes_switches,0.011594202898550725
crosses,0.008695652173913044
corner_kicks,0.008695652173913044
passes_intercepted,0.002898550724637681
passes_blocked,0.02608695652173913
dispossessed,0.017391304347826087
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.011594202898550725
shots_on_target,0.002898550724637681
sca,0.017391304347826087
gca,0.0
xg,0.001739130434782609
crosses_into_penalty_area,0.0
passes_into_final_third,0.014492753623188406
passes_into_penalty_area,0.008695652173913044
progressive_passes,0.03188405797101449
carry_progressive_distance,2.072463768115942
assisted_shots,0.011594202898550725
fouled,0.005797101449275362
pens_won,0.0
tackles,0.017391304347826087
interceptions,0.008695652173913044
blocks,0.008695652173913044
tackles_won,0.014492753623188406
dribble_tackles,0.005797101449275362
dribbles_vs,0.014492753623188406
pressures,0.1391304347826087
pressure_regains,0.06666666666666667
clearances,0.008695652173913044
errors,0.002898550724637681
aerials_won,0.005797101449275362
aerials_lost,0.002898550724637681
ball_recoveries,0.05507246376811594
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
