position,CB
minutes,315.0
passes_completed,0.4031746031746032
passes,0.45396825396825397
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.08253968253968254
passes_short,0.09206349206349207
passes_completed_medium,0.24444444444444444
passes_medium,0.2571428571428571
passes_completed_long,0.06984126984126984
passes_long,0.08571428571428572
passes_total_distance,8.80952380952381
passes_free_kicks,0.03492063492063492
through_balls,0.0
passes_pressure,0.050793650793650794
passes_switches,0.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0031746031746031746
passes_blocked,0.006349206349206349
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0031746031746031746
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.00031746031746031746
crosses_into_penalty_area,0.0
passes_into_final_third,0.006349206349206349
passes_into_penalty_area,0.0
progressive_passes,0.006349206349206349
carry_progressive_distance,0.43174603174603177
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,0.009523809523809525
interceptions,0.0031746031746031746
blocks,0.022222222222222223
tackles_won,0.0
dribble_tackles,0.0031746031746031746
dribbles_vs,0.009523809523809525
pressures,0.13333333333333333
pressure_regains,0.031746031746031744
clearances,0.022222222222222223
errors,0.0
aerials_won,0.025396825396825397
aerials_lost,0.022222222222222223
ball_recoveries,0.06666666666666667
pens_conceded,0.0
fouls,0.006349206349206349
cards_yellow_red,0.0
