position,GK
SoTA,0.04058379208808091
GA,0.013442580975547305
Saves,0.029445653565484575
#OPA,0.006145179874535911
Cmp,0.055050569709384205
Att,0.05645884009729868
Thr,0.04660094738189732
Stp,0.007041351939572398
