position,LW
minutes,514.0
passes_completed,0.23151750972762647
passes,0.3132295719844358
dribbles_completed,0.029182879377431907
dribbles,0.058365758754863814
passes_completed_short,0.10505836575875487
passes_short,0.122568093385214
passes_completed_medium,0.10311284046692606
passes_medium,0.13813229571984437
passes_completed_long,0.019455252918287938
passes_long,0.03501945525291829
passes_total_distance,4.009727626459144
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,0.08365758754863813
passes_switches,0.013618677042801557
crosses,0.021400778210116732
corner_kicks,0.0
passes_intercepted,0.009727626459143969
passes_blocked,0.017509727626459144
dispossessed,0.0311284046692607
goals,0.0038910505836575876
assists,0.0019455252918287938
pens_made,0.0
pens_att,0.0
shots_total,0.027237354085603113
shots_on_target,0.009727626459143969
sca,0.017509727626459144
gca,0.0038910505836575876
xg,0.0031128404669260703
crosses_into_penalty_area,0.007782101167315175
passes_into_final_third,0.011673151750972763
passes_into_penalty_area,0.011673151750972763
progressive_passes,0.033073929961089495
carry_progressive_distance,1.4377431906614786
assisted_shots,0.0038910505836575876
fouled,0.017509727626459144
pens_won,0.0
tackles,0.017509727626459144
interceptions,0.0038910505836575876
blocks,0.013618677042801557
tackles_won,0.011673151750972763
dribble_tackles,0.005836575875486381
dribbles_vs,0.009727626459143969
pressures,0.20622568093385213
pressure_regains,0.0622568093385214
clearances,0.0019455252918287938
errors,0.0
aerials_won,0.0
aerials_lost,0.009727626459143969
ball_recoveries,0.06420233463035019
pens_conceded,0.0
fouls,0.013618677042801557
cards_yellow_red,0.0
