position,CB
minutes,1381.0
passes_completed,691.0
passes,807.0
dribbles_completed,9.0
dribbles,12.0
passes_completed_short,272.0
passes_short,295.0
passes_completed_medium,344.0
passes_medium,376.0
passes_completed_long,64.0
passes_long,116.0
passes_total_distance,12460.0
passes_free_kicks,24.0
through_balls,0.0
passes_pressure,92.0
passes_switches,19.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,11.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.2
crosses_into_penalty_area,2.0
passes_into_final_third,46.0
passes_into_penalty_area,3.0
progressive_passes,41.0
carry_progressive_distance,2445.0
assisted_shots,4.0
fouled,10.0
pens_won,0.0
tackles,18.0
interceptions,6.0
blocks,38.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,19.0
pressures,132.0
pressure_regains,36.0
clearances,79.0
errors,0.0
aerials_won,26.0
aerials_lost,14.0
ball_recoveries,119.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
