position,CM
minutes,3706.0
passes_completed,1435.0
passes,2029.0
dribbles_completed,18.0
dribbles,34.0
passes_completed_short,552.0
passes_short,675.0
passes_completed_medium,646.0
passes_medium,840.0
passes_completed_long,226.0
passes_long,430.0
passes_total_distance,28391.0
passes_free_kicks,25.0
through_balls,2.0
passes_pressure,349.0
passes_switches,36.0
crosses,84.0
corner_kicks,0.0
passes_intercepted,38.0
passes_blocked,95.0
dispossessed,23.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,5.0
sca,58.0
gca,6.0
xg,0.7
crosses_into_penalty_area,17.0
passes_into_final_third,110.0
passes_into_penalty_area,30.0
progressive_passes,148.0
carry_progressive_distance,2955.0
assisted_shots,26.0
fouled,78.0
pens_won,0.0
tackles,82.0
interceptions,31.0
blocks,77.0
tackles_won,48.0
dribble_tackles,19.0
dribbles_vs,53.0
pressures,724.0
pressure_regains,207.0
clearances,94.0
errors,1.0
aerials_won,58.0
aerials_lost,61.0
ball_recoveries,335.0
pens_conceded,0.0
fouls,59.0
cards_yellow_red,0.0
