position,LW
minutes,3762.0
passes_completed,1300.0
passes,1701.0
dribbles_completed,83.0
dribbles,133.0
passes_completed_short,683.0
passes_short,790.0
passes_completed_medium,442.0
passes_medium,542.0
passes_completed_long,134.0
passes_long,267.0
passes_total_distance,21181.0
passes_free_kicks,55.0
through_balls,12.0
passes_pressure,335.0
passes_switches,53.0
crosses,51.0
corner_kicks,111.0
passes_intercepted,39.0
passes_blocked,60.0
dispossessed,81.0
goals,11.0
assists,11.0
pens_made,6.0
pens_att,6.0
shots_total,84.0
shots_on_target,27.0
sca,196.0
gca,27.0
xg,12.4
crosses_into_penalty_area,4.0
passes_into_final_third,128.0
passes_into_penalty_area,56.0
progressive_passes,171.0
carry_progressive_distance,5576.0
assisted_shots,106.0
fouled,66.0
pens_won,0.0
tackles,51.0
interceptions,18.0
blocks,46.0
tackles_won,26.0
dribble_tackles,18.0
dribbles_vs,64.0
pressures,748.0
pressure_regains,234.0
clearances,20.0
errors,0.0
aerials_won,20.0
aerials_lost,32.0
ball_recoveries,241.0
pens_conceded,0.0
fouls,35.0
cards_yellow_red,0.0
