position,CM
minutes,2781.0
passes_completed,0.3149946062567422
passes,0.4235886371808702
dribbles_completed,0.015102481121898598
dribbles,0.025170801869830995
passes_completed_short,0.15174397698669542
passes_short,0.18698309960445883
passes_completed_medium,0.11183027687882056
passes_medium,0.13843941028407047
passes_completed_long,0.04135203164329378
passes_long,0.07731032002876663
passes_total_distance,5.600862998921252
passes_free_kicks,0.013304566702624955
through_balls,0.002157497303128371
passes_pressure,0.06652283351312477
passes_switches,0.013304566702624955
crosses,0.011506652283351312
corner_kicks,0.011506652283351312
passes_intercepted,0.012585400934915498
passes_blocked,0.015462064005753326
dispossessed,0.017979144192736426
goals,0.0017979144192736426
assists,0.001438331535418914
pens_made,0.0
pens_att,0.0
shots_total,0.02229413879899317
shots_on_target,0.006112909025530385
sca,0.020855807263574253
gca,0.003236245954692557
xg,0.0013304566702624955
crosses_into_penalty_area,0.0025170801869830997
passes_into_final_third,0.035239122617763394
passes_into_penalty_area,0.011506652283351312
progressive_passes,0.034879539733908664
carry_progressive_distance,1.400215749730313
assisted_shots,0.008989572096368213
fouled,0.014023732470334413
pens_won,0.0003595828838547285
tackles,0.021574973031283712
interceptions,0.010427903631787127
blocks,0.017979144192736426
tackles_won,0.014742898238043868
dribble_tackles,0.005393743257820928
dribbles_vs,0.02624955052139518
pressures,0.259618842143114
pressure_regains,0.06220783890686803
clearances,0.008989572096368213
errors,0.0
aerials_won,0.002157497303128371
aerials_lost,0.007551240560949299
ball_recoveries,0.09672779575692197
pens_conceded,0.0003595828838547285
fouls,0.021215390147428983
cards_yellow_red,0.0
