position,LM
minutes,382.0
passes_completed,0.43717277486910994
passes,0.6282722513089005
dribbles_completed,0.02617801047120419
dribbles,0.03926701570680628
passes_completed_short,0.20680628272251309
passes_short,0.2513089005235602
passes_completed_medium,0.14921465968586387
passes_medium,0.18848167539267016
passes_completed_long,0.08115183246073299
passes_long,0.17277486910994763
passes_total_distance,8.845549738219896
passes_free_kicks,0.020942408376963352
through_balls,0.0
passes_pressure,0.193717277486911
passes_switches,0.03926701570680628
crosses,0.020942408376963352
corner_kicks,0.04450261780104712
passes_intercepted,0.015706806282722512
passes_blocked,0.01832460732984293
dispossessed,0.041884816753926704
goals,0.005235602094240838
assists,0.002617801047120419
pens_made,0.002617801047120419
pens_att,0.002617801047120419
shots_total,0.01832460732984293
shots_on_target,0.007853403141361256
sca,0.04712041884816754
gca,0.005235602094240838
xg,0.002617801047120419
crosses_into_penalty_area,0.0
passes_into_final_third,0.04712041884816754
passes_into_penalty_area,0.015706806282722512
progressive_passes,0.08115183246073299
carry_progressive_distance,2.486910994764398
assisted_shots,0.03664921465968586
fouled,0.028795811518324606
pens_won,0.0
tackles,0.005235602094240838
interceptions,0.013089005235602094
blocks,0.01832460732984293
tackles_won,0.002617801047120419
dribble_tackles,0.0
dribbles_vs,0.015706806282722512
pressures,0.19633507853403143
pressure_regains,0.05235602094240838
clearances,0.002617801047120419
errors,0.0
aerials_won,0.002617801047120419
aerials_lost,0.005235602094240838
ball_recoveries,0.08115183246073299
pens_conceded,0.0
fouls,0.007853403141361256
cards_yellow_red,0.0
