position,LM
minutes,359.0
passes_completed,0.4428969359331476
passes,0.6016713091922006
dribbles_completed,0.005571030640668524
dribbles,0.013927576601671309
passes_completed_short,0.1894150417827298
passes_short,0.22841225626740946
passes_completed_medium,0.181058495821727
passes_medium,0.21448467966573817
passes_completed_long,0.06128133704735376
passes_long,0.1392757660167131
passes_total_distance,8.62674094707521
passes_free_kicks,0.03064066852367688
through_balls,0.008356545961002786
passes_pressure,0.09192200557103064
passes_switches,0.016713091922005572
crosses,0.033426183844011144
corner_kicks,0.05013927576601671
passes_intercepted,0.011142061281337047
passes_blocked,0.013927576601671309
dispossessed,0.025069637883008356
goals,0.0
assists,0.005571030640668524
pens_made,0.0
pens_att,0.0
shots_total,0.005571030640668524
shots_on_target,0.002785515320334262
sca,0.055710306406685235
gca,0.005571030640668524
xg,0.0002785515320334262
crosses_into_penalty_area,0.011142061281337047
passes_into_final_third,0.052924791086350974
passes_into_penalty_area,0.04456824512534819
progressive_passes,0.07242339832869081
carry_progressive_distance,2.233983286908078
assisted_shots,0.04735376044568245
fouled,0.013927576601671309
pens_won,0.0
tackles,0.011142061281337047
interceptions,0.002785515320334262
blocks,0.016713091922005572
tackles_won,0.008356545961002786
dribble_tackles,0.002785515320334262
dribbles_vs,0.008356545961002786
pressures,0.06963788300835655
pressure_regains,0.019498607242339833
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.008356545961002786
ball_recoveries,0.0947075208913649
pens_conceded,0.0
fouls,0.005571030640668524
cards_yellow_red,0.0
