position,CM
minutes,3962.0
passes_completed,1927.0
passes,2257.0
dribbles_completed,21.0
dribbles,27.0
passes_completed_short,831.0
passes_short,920.0
passes_completed_medium,794.0
passes_medium,900.0
passes_completed_long,269.0
passes_long,379.0
passes_total_distance,36639.0
passes_free_kicks,27.0
through_balls,1.0
passes_pressure,348.0
passes_switches,86.0
crosses,10.0
corner_kicks,4.0
passes_intercepted,18.0
passes_blocked,27.0
dispossessed,24.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,0.0
sca,46.0
gca,3.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,220.0
passes_into_penalty_area,14.0
progressive_passes,161.0
carry_progressive_distance,3087.0
assisted_shots,22.0
fouled,27.0
pens_won,0.0
tackles,112.0
interceptions,72.0
blocks,71.0
tackles_won,70.0
dribble_tackles,28.0
dribbles_vs,103.0
pressures,846.0
pressure_regains,219.0
clearances,94.0
errors,0.0
aerials_won,53.0
aerials_lost,49.0
ball_recoveries,552.0
pens_conceded,1.0
fouls,77.0
cards_yellow_red,2.0
