position,RB
minutes,2544.0
passes_completed,838.0
passes,1177.0
dribbles_completed,23.0
dribbles,27.0
passes_completed_short,249.0
passes_short,308.0
passes_completed_medium,448.0
passes_medium,569.0
passes_completed_long,135.0
passes_long,270.0
passes_total_distance,17518.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,179.0
passes_switches,22.0
crosses,38.0
corner_kicks,1.0
passes_intercepted,25.0
passes_blocked,26.0
dispossessed,11.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,22.0
gca,7.0
xg,0.2
crosses_into_penalty_area,9.0
passes_into_final_third,60.0
passes_into_penalty_area,19.0
progressive_passes,77.0
carry_progressive_distance,1996.0
assisted_shots,11.0
fouled,36.0
pens_won,0.0
tackles,62.0
interceptions,38.0
blocks,43.0
tackles_won,31.0
dribble_tackles,17.0
dribbles_vs,56.0
pressures,358.0
pressure_regains,102.0
clearances,120.0
errors,0.0
aerials_won,46.0
aerials_lost,31.0
ball_recoveries,290.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
