position,AM
passes_completed,0.28183464091732047
passes,0.3488231744115872
dribbles_completed,0.00724200362100181
dribbles,0.01388050694025347
passes_completed_short,0.13458056729028364
passes_short,0.15932407966203982
passes_completed_medium,0.11104405552202776
passes_medium,0.1315630657815329
passes_completed_long,0.02172601086300543
passes_long,0.03379601689800845
passes_total_distance,4.552806276403138
passes_free_kicks,0.0012070006035003018
through_balls,0.0006035003017501509
passes_pressure,0.07060953530476766
passes_switches,0.006638503319251659
crosses,0.008449004224502113
corner_kicks,0.0018105009052504525
passes_intercepted,0.008449004224502113
passes_blocked,0.011466505733252867
dispossessed,0.019915509957754977
goals,0.0
assists,0.0012070006035003018
pens_made,0.0
pens_att,0.0
shots_total,0.008449004224502113
shots_on_target,0.003621001810500905
sca,0.016294508147254073
gca,0.0006035003017501509
xg,0.0008449004224502113
crosses_into_penalty_area,0.0018105009052504525
passes_into_final_third,0.023536511768255886
passes_into_penalty_area,0.006035003017501509
progressive_passes,0.024140012070006035
carry_progressive_distance,0.9480989740494871
assisted_shots,0.009052504526252263
fouled,0.004828002414001207
pens_won,0.0
tackles,0.00724200362100181
interceptions,0.004224502112251056
blocks,0.007845503922751962
tackles_won,0.0012070006035003018
dribble_tackles,0.0018105009052504525
dribbles_vs,0.010863005431502716
pressures,0.22631261315630657
pressure_regains,0.04103802051901026
clearances,0.005431502715751358
errors,0.0
aerials_won,0.004224502112251056
aerials_lost,0.01388050694025347
ball_recoveries,0.058539529269764634
pens_conceded,0.0
fouls,0.011466505733252867
cards_yellow_red,0.0
