position,CM
passes_completed,0.2931995540691193
passes,0.3701226309921962
dribbles_completed,0.013377926421404682
dribbles,0.0189520624303233
passes_completed_short,0.13712374581939799
passes_short,0.16387959866220736
passes_completed_medium,0.12709030100334448
passes_medium,0.1505016722408027
passes_completed_long,0.020066889632107024
passes_long,0.03901895206243032
passes_total_distance,4.849498327759197
passes_free_kicks,0.0011148272017837235
through_balls,0.0011148272017837235
passes_pressure,0.09253065774804906
passes_switches,0.004459308807134894
crosses,0.005574136008918618
corner_kicks,0.0
passes_intercepted,0.005574136008918618
passes_blocked,0.012263099219620958
dispossessed,0.024526198439241916
goals,0.0011148272017837235
assists,0.0011148272017837235
pens_made,0.0
pens_att,0.0
shots_total,0.01560758082497213
shots_on_target,0.004459308807134894
sca,0.022296544035674472
gca,0.005574136008918618
xg,0.0013377926421404682
crosses_into_penalty_area,0.002229654403567447
passes_into_final_third,0.032329988851727984
passes_into_penalty_area,0.004459308807134894
progressive_passes,0.028985507246376812
carry_progressive_distance,1.0668896321070234
assisted_shots,0.012263099219620958
fouled,0.006688963210702341
pens_won,0.0011148272017837235
tackles,0.02564102564102564
interceptions,0.010033444816053512
blocks,0.026755852842809364
tackles_won,0.007803790412486065
dribble_tackles,0.0033444816053511705
dribbles_vs,0.022296544035674472
pressures,0.1850613154960981
pressure_regains,0.043478260869565216
clearances,0.0189520624303233
errors,0.0
aerials_won,0.028985507246376812
aerials_lost,0.028985507246376812
ball_recoveries,0.08918617614269789
pens_conceded,0.0
fouls,0.016722408026755852
cards_yellow_red,0.0
