position,FW
minutes,2602.0
passes_completed,360.0
passes,641.0
dribbles_completed,12.0
dribbles,35.0
passes_completed_short,187.0
passes_short,302.0
passes_completed_medium,143.0
passes_medium,225.0
passes_completed_long,23.0
passes_long,60.0
passes_total_distance,5665.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,181.0
passes_switches,4.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,33.0
dispossessed,27.0
goals,6.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,59.0
shots_on_target,20.0
sca,42.0
gca,5.0
xg,7.3
crosses_into_penalty_area,1.0
passes_into_final_third,32.0
passes_into_penalty_area,5.0
progressive_passes,56.0
carry_progressive_distance,1722.0
assisted_shots,15.0
fouled,39.0
pens_won,0.0
tackles,44.0
interceptions,20.0
blocks,32.0
tackles_won,24.0
dribble_tackles,14.0
dribbles_vs,24.0
pressures,391.0
pressure_regains,102.0
clearances,44.0
errors,0.0
aerials_won,78.0
aerials_lost,92.0
ball_recoveries,145.0
pens_conceded,0.0
fouls,38.0
cards_yellow_red,0.0
