position,LW
minutes,371.0
passes_completed,0.29110512129380056
passes,0.39892183288409705
dribbles_completed,0.013477088948787063
dribbles,0.018867924528301886
passes_completed_short,0.14285714285714285
passes_short,0.18328840970350405
passes_completed_medium,0.1105121293800539
passes_medium,0.13746630727762804
passes_completed_long,0.03504043126684636
passes_long,0.0673854447439353
passes_total_distance,5.37466307277628
passes_free_kicks,0.0026954177897574125
through_balls,0.01078167115902965
passes_pressure,0.03773584905660377
passes_switches,0.018867924528301886
crosses,0.013477088948787063
corner_kicks,0.026954177897574125
passes_intercepted,0.008086253369272238
passes_blocked,0.016172506738544475
dispossessed,0.008086253369272238
goals,0.0026954177897574125
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0215633423180593
shots_on_target,0.013477088948787063
sca,0.026954177897574125
gca,0.0
xg,0.002964959568733154
crosses_into_penalty_area,0.0026954177897574125
passes_into_final_third,0.0215633423180593
passes_into_penalty_area,0.018867924528301886
progressive_passes,0.03504043126684636
carry_progressive_distance,1.4555256064690028
assisted_shots,0.013477088948787063
fouled,0.01078167115902965
pens_won,0.0
tackles,0.01078167115902965
interceptions,0.0026954177897574125
blocks,0.04043126684636118
tackles_won,0.008086253369272238
dribble_tackles,0.0
dribbles_vs,0.013477088948787063
pressures,0.1509433962264151
pressure_regains,0.05121293800539083
clearances,0.0026954177897574125
errors,0.0
aerials_won,0.005390835579514825
aerials_lost,0.008086253369272238
ball_recoveries,0.06199460916442048
pens_conceded,0.0
fouls,0.018867924528301886
cards_yellow_red,0.0
