position,RM
minutes,7967.0
passes_completed,3027.0
passes,4446.0
dribbles_completed,177.0
dribbles,287.0
passes_completed_short,1203.0
passes_short,1475.0
passes_completed_medium,1324.0
passes_medium,1743.0
passes_completed_long,451.0
passes_long,1019.0
passes_total_distance,58570.0
passes_free_kicks,255.0
through_balls,7.0
passes_pressure,726.0
passes_switches,158.0
crosses,194.0
corner_kicks,181.0
passes_intercepted,101.0
passes_blocked,214.0
dispossessed,158.0
goals,15.0
assists,15.0
pens_made,8.0
pens_att,10.0
shots_total,120.0
shots_on_target,37.0
sca,269.0
gca,33.0
xg,13.5
crosses_into_penalty_area,29.0
passes_into_final_third,225.0
passes_into_penalty_area,109.0
progressive_passes,434.0
carry_progressive_distance,14522.0
assisted_shots,138.0
fouled,122.0
pens_won,1.0
tackles,253.0
interceptions,105.0
blocks,240.0
tackles_won,162.0
dribble_tackles,124.0
dribbles_vs,329.0
pressures,1903.0
pressure_regains,589.0
clearances,155.0
errors,0.0
aerials_won,96.0
aerials_lost,93.0
ball_recoveries,893.0
pens_conceded,1.0
fouls,94.0
cards_yellow_red,0.0
