position,WB
passes_completed,0.32682926829268294
passes,0.4975609756097561
dribbles_completed,0.008130081300813009
dribbles,0.014634146341463415
passes_completed_short,0.1821138211382114
passes_short,0.216260162601626
passes_completed_medium,0.11056910569105691
passes_medium,0.15447154471544716
passes_completed_long,0.030894308943089432
passes_long,0.1040650406504065
passes_total_distance,5.328455284552845
passes_free_kicks,0.01788617886178862
through_balls,0.0
passes_pressure,0.07154471544715447
passes_switches,0.01951219512195122
crosses,0.04227642276422764
corner_kicks,0.032520325203252036
passes_intercepted,0.014634146341463415
passes_blocked,0.026016260162601626
dispossessed,0.0065040650406504065
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.011382113821138212
shots_on_target,0.0016260162601626016
sca,0.026016260162601626
gca,0.0016260162601626016
xg,0.00016260162601626016
crosses_into_penalty_area,0.008130081300813009
passes_into_final_third,0.011382113821138212
passes_into_penalty_area,0.013008130081300813
progressive_passes,0.013008130081300813
carry_progressive_distance,1.0260162601626017
assisted_shots,0.02113821138211382
fouled,0.011382113821138212
pens_won,0.0
tackles,0.016260162601626018
interceptions,0.008130081300813009
blocks,0.01951219512195122
tackles_won,0.0065040650406504065
dribble_tackles,0.008130081300813009
dribbles_vs,0.027642276422764227
pressures,0.12682926829268293
pressure_regains,0.02926829268292683
clearances,0.026016260162601626
errors,0.0
aerials_won,0.016260162601626018
aerials_lost,0.01788617886178862
ball_recoveries,0.07317073170731707
pens_conceded,0.0
fouls,0.008130081300813009
cards_yellow_red,0.0
