position,AM
minutes,5194.0
passes_completed,1894.0
passes,2616.0
dribbles_completed,133.0
dribbles,203.0
passes_completed_short,1015.0
passes_short,1212.0
passes_completed_medium,599.0
passes_medium,772.0
passes_completed_long,221.0
passes_long,514.0
passes_total_distance,31586.0
passes_free_kicks,103.0
through_balls,12.0
passes_pressure,538.0
passes_switches,115.0
crosses,102.0
corner_kicks,161.0
passes_intercepted,59.0
passes_blocked,70.0
dispossessed,161.0
goals,14.0
assists,14.0
pens_made,3.0
pens_att,3.0
shots_total,117.0
shots_on_target,48.0
sca,225.0
gca,25.0
xg,12.600000000000003
crosses_into_penalty_area,13.0
passes_into_final_third,152.0
passes_into_penalty_area,89.0
progressive_passes,200.0
carry_progressive_distance,7117.0
assisted_shots,112.0
fouled,138.0
pens_won,3.0
tackles,100.0
interceptions,30.0
blocks,92.0
tackles_won,60.0
dribble_tackles,23.0
dribbles_vs,118.0
pressures,1303.0
pressure_regains,312.0
clearances,58.0
errors,1.0
aerials_won,80.0
aerials_lost,131.0
ball_recoveries,375.0
pens_conceded,1.0
fouls,122.0
cards_yellow_red,1.0
