position,LB
minutes,4245.0
passes_completed,1835.0
passes,2414.0
dribbles_completed,43.0
dribbles,71.0
passes_completed_short,946.0
passes_short,1085.0
passes_completed_medium,712.0
passes_medium,908.0
passes_completed_long,142.0
passes_long,326.0
passes_total_distance,30085.0
passes_free_kicks,28.0
through_balls,1.0
passes_pressure,373.0
passes_switches,39.0
crosses,134.0
corner_kicks,4.0
passes_intercepted,40.0
passes_blocked,100.0
dispossessed,34.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,25.0
shots_on_target,3.0
sca,74.0
gca,6.0
xg,0.4
crosses_into_penalty_area,32.0
passes_into_final_third,156.0
passes_into_penalty_area,45.0
progressive_passes,176.0
carry_progressive_distance,7207.0
assisted_shots,45.0
fouled,34.0
pens_won,1.0
tackles,97.0
interceptions,46.0
blocks,84.0
tackles_won,45.0
dribble_tackles,38.0
dribbles_vs,97.0
pressures,598.0
pressure_regains,171.0
clearances,87.0
errors,1.0
aerials_won,48.0
aerials_lost,30.0
ball_recoveries,411.0
pens_conceded,0.0
fouls,45.0
cards_yellow_red,0.0
