position,RW
minutes,4622.0
passes_completed,961.0
passes,1407.0
dribbles_completed,69.0
dribbles,117.0
passes_completed_short,540.0
passes_short,676.0
passes_completed_medium,328.0
passes_medium,481.0
passes_completed_long,66.0
passes_long,155.0
passes_total_distance,14806.0
passes_free_kicks,4.0
through_balls,3.0
passes_pressure,267.0
passes_switches,27.0
crosses,127.0
corner_kicks,7.0
passes_intercepted,57.0
passes_blocked,81.0
dispossessed,102.0
goals,10.0
assists,8.0
pens_made,0.0
pens_att,0.0
shots_total,89.0
shots_on_target,39.0
sca,117.0
gca,15.0
xg,11.099999999999998
crosses_into_penalty_area,24.0
passes_into_final_third,76.0
passes_into_penalty_area,51.0
progressive_passes,116.0
carry_progressive_distance,5744.0
assisted_shots,53.0
fouled,71.0
pens_won,0.0
tackles,68.0
interceptions,33.0
blocks,57.0
tackles_won,34.0
dribble_tackles,26.0
dribbles_vs,65.0
pressures,779.0
pressure_regains,201.0
clearances,25.0
errors,0.0
aerials_won,24.0
aerials_lost,63.0
ball_recoveries,325.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
