position,CM
minutes,1062.0
passes_completed,458.0
passes,507.0
dribbles_completed,8.0
dribbles,11.0
passes_completed_short,205.0
passes_short,231.0
passes_completed_medium,186.0
passes_medium,200.0
passes_completed_long,52.0
passes_long,57.0
passes_total_distance,8049.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,95.0
passes_switches,9.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,8.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,17.0
gca,4.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,33.0
passes_into_penalty_area,4.0
progressive_passes,32.0
carry_progressive_distance,1261.0
assisted_shots,8.0
fouled,25.0
pens_won,0.0
tackles,16.0
interceptions,3.0
blocks,13.0
tackles_won,8.0
dribble_tackles,6.0
dribbles_vs,23.0
pressures,256.0
pressure_regains,56.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,14.0
ball_recoveries,96.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,1.0
