position,AM
minutes,3269.0
passes_completed,807.0
passes,1031.0
dribbles_completed,110.0
dribbles,194.0
passes_completed_short,406.0
passes_short,478.0
passes_completed_medium,294.0
passes_medium,371.0
passes_completed_long,95.0
passes_long,126.0
passes_total_distance,14268.0
passes_free_kicks,2.0
through_balls,4.0
passes_pressure,251.0
passes_switches,38.0
crosses,49.0
corner_kicks,5.0
passes_intercepted,24.0
passes_blocked,41.0
dispossessed,119.0
goals,10.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,96.0
shots_on_target,40.0
sca,120.0
gca,16.0
xg,8.0
crosses_into_penalty_area,5.0
passes_into_final_third,57.0
passes_into_penalty_area,29.0
progressive_passes,73.0
carry_progressive_distance,5741.0
assisted_shots,41.0
fouled,75.0
pens_won,0.0
tackles,50.0
interceptions,19.0
blocks,41.0
tackles_won,37.0
dribble_tackles,21.0
dribbles_vs,82.0
pressures,842.0
pressure_regains,201.0
clearances,14.0
errors,0.0
aerials_won,16.0
aerials_lost,45.0
ball_recoveries,226.0
pens_conceded,0.0
fouls,88.0
cards_yellow_red,0.0
