position,DM
minutes,1373.0
passes_completed,301.0
passes,428.0
dribbles_completed,19.0
dribbles,32.0
passes_completed_short,146.0
passes_short,192.0
passes_completed_medium,117.0
passes_medium,159.0
passes_completed_long,29.0
passes_long,47.0
passes_total_distance,5137.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,108.0
passes_switches,12.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,20.0
dispossessed,20.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,3.0
sca,22.0
gca,0.0
xg,1.4000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,20.0
passes_into_penalty_area,4.0
progressive_passes,30.0
carry_progressive_distance,1071.0
assisted_shots,7.0
fouled,9.0
pens_won,0.0
tackles,54.0
interceptions,17.0
blocks,37.0
tackles_won,31.0
dribble_tackles,14.0
dribbles_vs,42.0
pressures,430.0
pressure_regains,121.0
clearances,20.0
errors,0.0
aerials_won,42.0
aerials_lost,46.0
ball_recoveries,165.0
pens_conceded,0.0
fouls,44.0
cards_yellow_red,0.0
