position,RB
minutes,7667.0
passes_completed,2451.0
passes,3109.0
dribbles_completed,49.0
dribbles,80.0
passes_completed_short,1162.0
passes_short,1301.0
passes_completed_medium,966.0
passes_medium,1173.0
passes_completed_long,265.0
passes_long,489.0
passes_total_distance,43083.0
passes_free_kicks,73.0
through_balls,2.0
passes_pressure,551.0
passes_switches,51.0
crosses,57.0
corner_kicks,2.0
passes_intercepted,70.0
passes_blocked,81.0
dispossessed,56.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,42.0
shots_on_target,13.0
sca,63.0
gca,5.0
xg,1.7999999999999998
crosses_into_penalty_area,15.0
passes_into_final_third,191.0
passes_into_penalty_area,36.0
progressive_passes,216.0
carry_progressive_distance,8304.0
assisted_shots,22.0
fouled,36.0
pens_won,0.0
tackles,155.0
interceptions,71.0
blocks,139.0
tackles_won,85.0
dribble_tackles,47.0
dribbles_vs,92.0
pressures,996.0
pressure_regains,307.0
clearances,264.0
errors,4.0
aerials_won,70.0
aerials_lost,68.0
ball_recoveries,691.0
pens_conceded,1.0
fouls,89.0
cards_yellow_red,0.0
