position,FW
minutes,2682.0
passes_completed,495.0
passes,795.0
dribbles_completed,25.0
dribbles,42.0
passes_completed_short,304.0
passes_short,439.0
passes_completed_medium,147.0
passes_medium,255.0
passes_completed_long,20.0
passes_long,44.0
passes_total_distance,6724.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,354.0
passes_switches,7.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,35.0
dispossessed,78.0
goals,12.0
assists,1.0
pens_made,1.0
pens_att,2.0
shots_total,61.0
shots_on_target,35.0
sca,48.0
gca,9.0
xg,12.299999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,46.0
passes_into_penalty_area,13.0
progressive_passes,47.0
carry_progressive_distance,1395.0
assisted_shots,20.0
fouled,40.0
pens_won,0.0
tackles,18.0
interceptions,6.0
blocks,31.0
tackles_won,11.0
dribble_tackles,8.0
dribbles_vs,25.0
pressures,579.0
pressure_regains,143.0
clearances,40.0
errors,0.0
aerials_won,229.0
aerials_lost,215.0
ball_recoveries,123.0
pens_conceded,0.0
fouls,61.0
cards_yellow_red,0.0
