position,LW
minutes,3481.0
passes_completed,1419.0
passes,1860.0
dribbles_completed,82.0
dribbles,136.0
passes_completed_short,759.0
passes_short,869.0
passes_completed_medium,473.0
passes_medium,603.0
passes_completed_long,160.0
passes_long,316.0
passes_total_distance,23881.0
passes_free_kicks,76.0
through_balls,9.0
passes_pressure,321.0
passes_switches,71.0
crosses,101.0
corner_kicks,106.0
passes_intercepted,61.0
passes_blocked,60.0
dispossessed,58.0
goals,13.0
assists,9.0
pens_made,1.0
pens_att,2.0
shots_total,85.0
shots_on_target,37.0
sca,189.0
gca,23.0
xg,8.5
crosses_into_penalty_area,13.0
passes_into_final_third,92.0
passes_into_penalty_area,75.0
progressive_passes,165.0
carry_progressive_distance,8955.0
assisted_shots,98.0
fouled,101.0
pens_won,1.0
tackles,17.0
interceptions,21.0
blocks,33.0
tackles_won,12.0
dribble_tackles,1.0
dribbles_vs,20.0
pressures,416.0
pressure_regains,110.0
clearances,4.0
errors,0.0
aerials_won,10.0
aerials_lost,36.0
ball_recoveries,187.0
pens_conceded,0.0
fouls,32.0
cards_yellow_red,0.0
