position,LB
minutes,6641.0
passes_completed,2814.0
passes,3913.0
dribbles_completed,56.0
dribbles,93.0
passes_completed_short,1137.0
passes_short,1304.0
passes_completed_medium,1284.0
passes_medium,1648.0
passes_completed_long,370.0
passes_long,847.0
passes_total_distance,53444.0
passes_free_kicks,74.0
through_balls,2.0
passes_pressure,532.0
passes_switches,99.0
crosses,225.0
corner_kicks,4.0
passes_intercepted,95.0
passes_blocked,132.0
dispossessed,50.0
goals,0.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,30.0
shots_on_target,2.0
sca,122.0
gca,11.0
xg,0.5
crosses_into_penalty_area,45.0
passes_into_final_third,268.0
passes_into_penalty_area,74.0
progressive_passes,369.0
carry_progressive_distance,8765.0
assisted_shots,62.0
fouled,63.0
pens_won,0.0
tackles,193.0
interceptions,65.0
blocks,190.0
tackles_won,119.0
dribble_tackles,81.0
dribbles_vs,134.0
pressures,905.0
pressure_regains,276.0
clearances,182.0
errors,2.0
aerials_won,85.0
aerials_lost,72.0
ball_recoveries,680.0
pens_conceded,4.0
fouls,85.0
cards_yellow_red,1.0
