position,CM
minutes,4263.0
passes_completed,1592.0
passes,1941.0
dribbles_completed,51.0
dribbles,90.0
passes_completed_short,670.0
passes_short,777.0
passes_completed_medium,678.0
passes_medium,787.0
passes_completed_long,212.0
passes_long,301.0
passes_total_distance,30056.0
passes_free_kicks,16.0
through_balls,3.0
passes_pressure,454.0
passes_switches,70.0
crosses,30.0
corner_kicks,0.0
passes_intercepted,28.0
passes_blocked,57.0
dispossessed,69.0
goals,3.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,44.0
shots_on_target,9.0
sca,93.0
gca,8.0
xg,2.3
crosses_into_penalty_area,11.0
passes_into_final_third,172.0
passes_into_penalty_area,32.0
progressive_passes,151.0
carry_progressive_distance,5687.0
assisted_shots,38.0
fouled,43.0
pens_won,0.0
tackles,115.0
interceptions,52.0
blocks,59.0
tackles_won,75.0
dribble_tackles,31.0
dribbles_vs,111.0
pressures,1133.0
pressure_regains,268.0
clearances,80.0
errors,1.0
aerials_won,76.0
aerials_lost,62.0
ball_recoveries,484.0
pens_conceded,0.0
fouls,112.0
cards_yellow_red,0.0
