position,CM
minutes,1396.0
passes_completed,273.0
passes,370.0
dribbles_completed,22.0
dribbles,41.0
passes_completed_short,159.0
passes_short,196.0
passes_completed_medium,79.0
passes_medium,100.0
passes_completed_long,27.0
passes_long,44.0
passes_total_distance,4279.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,87.0
passes_switches,5.0
crosses,21.0
corner_kicks,7.0
passes_intercepted,15.0
passes_blocked,23.0
dispossessed,26.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,12.0
sca,42.0
gca,4.0
xg,3.9000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,13.0
progressive_passes,25.0
carry_progressive_distance,1516.0
assisted_shots,16.0
fouled,9.0
pens_won,1.0
tackles,18.0
interceptions,3.0
blocks,10.0
tackles_won,13.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,343.0
pressure_regains,69.0
clearances,1.0
errors,0.0
aerials_won,4.0
aerials_lost,20.0
ball_recoveries,80.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
