position,WB
minutes,6010.0
passes_completed,2791.0
passes,3621.0
dribbles_completed,56.0
dribbles,114.0
passes_completed_short,1445.0
passes_short,1658.0
passes_completed_medium,1105.0
passes_medium,1405.0
passes_completed_long,210.0
passes_long,438.0
passes_total_distance,46718.0
passes_free_kicks,39.0
through_balls,1.0
passes_pressure,566.0
passes_switches,65.0
crosses,174.0
corner_kicks,3.0
passes_intercepted,65.0
passes_blocked,115.0
dispossessed,40.0
goals,13.0
assists,10.0
pens_made,0.0
pens_att,0.0
shots_total,88.0
shots_on_target,30.0
sca,157.0
gca,19.0
xg,8.599999999999998
crosses_into_penalty_area,33.0
passes_into_final_third,211.0
passes_into_penalty_area,101.0
progressive_passes,400.0
carry_progressive_distance,9811.0
assisted_shots,73.0
fouled,86.0
pens_won,1.0
tackles,187.0
interceptions,74.0
blocks,149.0
tackles_won,103.0
dribble_tackles,75.0
dribbles_vs,166.0
pressures,924.0
pressure_regains,312.0
clearances,135.0
errors,0.0
aerials_won,87.0
aerials_lost,44.0
ball_recoveries,546.0
pens_conceded,0.0
fouls,78.0
cards_yellow_red,0.0
