position,GK
minutes,10170.0
passes_completed,1561.0
passes,3326.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,100.0
passes_short,106.0
passes_completed_medium,380.0
passes_medium,398.0
passes_completed_long,1079.0
passes_long,2817.0
passes_total_distance,73964.0
passes_free_kicks,483.0
through_balls,0.0
passes_pressure,280.0
passes_switches,126.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,17.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,21.0
gca,3.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,118.0
passes_into_penalty_area,4.0
progressive_passes,1.0
carry_progressive_distance,6480.0
assisted_shots,8.0
fouled,16.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,17.0
pressures,16.0
pressure_regains,3.0
clearances,8.0
errors,3.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,606.0
pens_conceded,4.0
fouls,5.0
cards_yellow_red,0.0
