position,LW
minutes,4899.0
passes_completed,1105.0
passes,1558.0
dribbles_completed,73.0
dribbles,115.0
passes_completed_short,656.0
passes_short,797.0
passes_completed_medium,323.0
passes_medium,455.0
passes_completed_long,83.0
passes_long,192.0
passes_total_distance,16722.0
passes_free_kicks,50.0
through_balls,6.0
passes_pressure,339.0
passes_switches,60.0
crosses,92.0
corner_kicks,45.0
passes_intercepted,38.0
passes_blocked,82.0
dispossessed,120.0
goals,21.0
assists,10.0
pens_made,0.0
pens_att,0.0
shots_total,142.0
shots_on_target,50.0
sca,155.0
gca,21.0
xg,16.4
crosses_into_penalty_area,18.0
passes_into_final_third,67.0
passes_into_penalty_area,57.0
progressive_passes,105.0
carry_progressive_distance,4237.0
assisted_shots,69.0
fouled,184.0
pens_won,0.0
tackles,63.0
interceptions,16.0
blocks,48.0
tackles_won,43.0
dribble_tackles,12.0
dribbles_vs,43.0
pressures,987.0
pressure_regains,251.0
clearances,25.0
errors,0.0
aerials_won,53.0
aerials_lost,103.0
ball_recoveries,286.0
pens_conceded,0.0
fouls,69.0
cards_yellow_red,1.0
