position,CM
minutes,2266.0
passes_completed,607.0
passes,926.0
dribbles_completed,9.0
dribbles,10.0
passes_completed_short,218.0
passes_short,278.0
passes_completed_medium,257.0
passes_medium,347.0
passes_completed_long,119.0
passes_long,274.0
passes_total_distance,12383.0
passes_free_kicks,7.0
through_balls,2.0
passes_pressure,145.0
passes_switches,14.0
crosses,50.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,9.0
dispossessed,12.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,4.0
sca,34.0
gca,3.0
xg,1.1
crosses_into_penalty_area,2.0
passes_into_final_third,60.0
passes_into_penalty_area,11.0
progressive_passes,61.0
carry_progressive_distance,946.0
assisted_shots,13.0
fouled,30.0
pens_won,0.0
tackles,63.0
interceptions,34.0
blocks,49.0
tackles_won,48.0
dribble_tackles,17.0
dribbles_vs,79.0
pressures,542.0
pressure_regains,141.0
clearances,47.0
errors,1.0
aerials_won,38.0
aerials_lost,28.0
ball_recoveries,348.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
