position,CM
minutes,5016.0
passes_completed,2239.0
passes,2649.0
dribbles_completed,61.0
dribbles,105.0
passes_completed_short,945.0
passes_short,1029.0
passes_completed_medium,964.0
passes_medium,1081.0
passes_completed_long,295.0
passes_long,464.0
passes_total_distance,42025.0
passes_free_kicks,66.0
through_balls,3.0
passes_pressure,433.0
passes_switches,102.0
crosses,38.0
corner_kicks,58.0
passes_intercepted,33.0
passes_blocked,37.0
dispossessed,79.0
goals,4.0
assists,3.0
pens_made,1.0
pens_att,1.0
shots_total,89.0
shots_on_target,24.0
sca,104.0
gca,7.0
xg,5.5
crosses_into_penalty_area,6.0
passes_into_final_third,220.0
passes_into_penalty_area,19.0
progressive_passes,178.0
carry_progressive_distance,6947.0
assisted_shots,55.0
fouled,89.0
pens_won,0.0
tackles,139.0
interceptions,56.0
blocks,78.0
tackles_won,95.0
dribble_tackles,41.0
dribbles_vs,126.0
pressures,1072.0
pressure_regains,299.0
clearances,58.0
errors,0.0
aerials_won,33.0
aerials_lost,38.0
ball_recoveries,592.0
pens_conceded,1.0
fouls,141.0
cards_yellow_red,0.0
