position,LM
passes_completed,0.18727050183598531
passes,0.2668298653610771
dribbles_completed,0.014687882496940025
dribbles,0.02692778457772338
passes_completed_short,0.11199510403916768
passes_short,0.13157894736842105
passes_completed_medium,0.06487148102815178
passes_medium,0.08261933904528763
passes_completed_long,0.006119951040391677
passes_long,0.03182374541003672
passes_total_distance,2.7111383108935128
passes_free_kicks,0.004895960832313341
through_balls,0.0
passes_pressure,0.04467564259485924
passes_switches,0.004283965728274173
crosses,0.022031823745410038
corner_kicks,0.0030599755201958386
passes_intercepted,0.0055079559363525096
passes_blocked,0.019583843329253364
dispossessed,0.01591187270501836
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0055079559363525096
shots_on_target,0.0012239902080783353
sca,0.016523867809057527
gca,0.0006119951040391676
xg,0.0003059975520195838
crosses_into_penalty_area,0.0030599755201958386
passes_into_final_third,0.008567931456548347
passes_into_penalty_area,0.00795593635250918
progressive_passes,0.01835985312117503
carry_progressive_distance,1.2386780905752754
assisted_shots,0.009791921664626682
fouled,0.009791921664626682
pens_won,0.0
tackles,0.011015911872705019
interceptions,0.0055079559363525096
blocks,0.014687882496940025
tackles_won,0.008567931456548347
dribble_tackles,0.0036719706242350062
dribbles_vs,0.015299877600979192
pressures,0.1780905752753978
pressure_regains,0.03671970624235006
clearances,0.009791921664626682
errors,0.0
aerials_won,0.006731946144430845
aerials_lost,0.01346389228886169
ball_recoveries,0.06609547123623011
pens_conceded,0.0
fouls,0.012239902080783354
cards_yellow_red,0.0
